age,fnlwgt,marital_status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,capital_net,has_capital_gain,has_capital_loss,income_binary,source,relationship_binary,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White,education_level_encoded
49,59612,2,Farming-fishing,1,0,0,70,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,4
24,220426,1,Handlers-cleaners,1,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
54,115912,0,Craft-repair,1,0,0,40,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,1
17,27032,1,Sales,0,0,0,12,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
19,170720,1,Other-service,1,0,0,16,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
60,183162,2,Machine-op-inspct,0,0,0,40,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,4
46,192360,0,Exec-managerial,1,0,0,35,United-States,46-55,0,0,0,1,train,1,False,False,False,False,True,0
78,165694,2,Prof-specialty,0,0,0,15,United-States,65+,0,0,0,0,train,0,False,False,False,False,True,3
26,128553,1,Exec-managerial,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,1
58,209423,0,Other-service,1,0,0,38,Cuba,56-65,0,0,0,0,train,1,False,False,False,False,True,2
37,121510,2,Exec-managerial,1,0,0,55,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
41,93793,0,Prof-specialty,1,0,0,38,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,3
30,133602,2,Exec-managerial,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
19,391329,1,Adm-clerical,0,0,0,30,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,1
48,96359,0,Exec-managerial,1,0,0,60,Greece,46-55,0,0,0,1,train,1,False,False,False,False,True,0
22,203894,1,Transport-moving,0,0,0,24,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,1
50,196193,2,Prof-specialty,1,0,0,60,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,3
25,195994,1,Priv-house-serv,0,0,0,40,Guatemala,18-25,0,0,0,0,train,0,False,False,False,False,True,2
18,50879,1,Other-service,1,0,0,6,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
21,186849,1,Handlers-cleaners,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
47,201127,0,Transport-moving,1,0,0,50,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,1
33,110998,1,Other-service,0,0,0,36,United-States,26-35,0,0,0,0,train,1,True,False,False,False,False,4
39,190466,2,Craft-repair,1,2174,0,40,United-States,36-45,2174,1,0,0,train,1,False,False,False,False,True,4
67,173935,0,Exec-managerial,1,0,0,8,United-States,65+,0,0,0,1,train,1,False,False,False,False,True,0
19,167140,1,Other-service,1,0,1602,24,United-States,18-25,-1602,0,1,0,train,1,False,False,False,False,True,1
18,110230,1,Other-service,1,0,0,11,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
36,287658,1,Adm-clerical,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,True,False,False,4
23,224954,1,Machine-op-inspct,1,0,0,25,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
25,394820,2,Prof-specialty,0,0,0,20,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,1
40,37618,0,Craft-repair,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,1
73,29306,0,Farming-fishing,1,0,0,40,United-States,65+,0,0,0,0,train,1,False,False,False,False,True,4
35,37314,0,Craft-repair,1,5013,0,40,United-States,26-35,5013,1,0,0,train,1,False,False,False,False,True,1
31,420749,0,Craft-repair,1,0,0,40,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,1
20,482732,1,Machine-op-inspct,1,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
20,206215,1,Adm-clerical,0,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
27,101364,0,Handlers-cleaners,1,0,0,40,Mexico,26-35,0,0,0,0,train,1,False,False,False,False,True,4
66,185369,0,Sales,1,0,0,30,United-States,65+,0,0,0,0,train,1,False,False,False,False,True,4
66,216856,0,Sales,1,0,0,50,United-States,65+,0,0,0,0,train,1,False,False,False,False,True,3
64,256019,1,Prof-specialty,0,0,0,35,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,3
48,348144,2,Transport-moving,1,3325,0,53,United-States,46-55,3325,1,0,0,train,0,False,False,False,False,True,1
24,190293,1,Prof-specialty,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
51,25932,0,Farming-fishing,1,0,0,60,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
25,176729,0,Craft-repair,1,0,0,60,United-States,18-25,0,0,0,1,train,1,False,False,False,False,True,0
33,166961,2,Sales,0,0,0,20,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
50,86373,0,Machine-op-inspct,1,0,0,50,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
51,320513,2,Craft-repair,1,0,0,50,Dominican-Republic,46-55,0,0,0,0,train,0,False,False,True,False,False,5
34,190290,0,Prof-specialty,1,0,0,38,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,0
41,111891,1,Other-service,0,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,True,False,False,5
30,45796,0,Machine-op-inspct,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,1
59,108496,2,Craft-repair,1,2907,0,40,United-States,56-65,2907,1,0,0,train,0,False,False,False,False,True,1
41,120539,0,Machine-op-inspct,1,3103,0,40,United-States,36-45,3103,1,0,1,train,1,False,False,False,False,True,1
36,164526,1,Sales,1,10520,0,45,United-States,36-45,10520,1,0,1,train,0,False,False,False,False,True,3
37,323155,0,Farming-fishing,1,0,0,85,Mexico,36-45,0,0,0,0,train,1,False,False,False,False,True,2
28,65389,1,Other-service,1,0,0,30,United-States,26-35,0,0,0,0,train,0,True,False,False,False,False,4
19,414871,1,Craft-repair,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
28,161607,0,Transport-moving,1,0,0,45,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,1
62,224953,0,Machine-op-inspct,1,0,0,40,United-States,56-65,0,0,0,0,train,1,False,False,True,False,False,4
36,261382,0,Sales,1,15024,0,45,United-States,36-45,15024,1,0,1,train,1,False,False,False,False,True,3
58,231818,1,Craft-repair,1,0,0,40,Greece,56-65,0,0,0,0,train,0,False,False,False,False,True,4
42,184018,2,Sales,1,1151,0,50,United-States,36-45,1151,1,0,0,train,0,False,False,False,False,True,4
43,133060,0,Craft-repair,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
29,35032,0,Craft-repair,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
32,304212,1,Exec-managerial,1,0,0,50,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
64,50442,1,Adm-clerical,1,0,0,40,United-States,56-65,0,0,0,0,train,1,False,False,False,False,True,4
39,146091,0,Prof-specialty,0,0,0,20,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,0
26,267431,1,Sales,0,0,0,20,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,0
19,121240,1,Other-service,1,0,0,30,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
21,192572,1,Adm-clerical,0,0,0,45,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
32,211028,1,Adm-clerical,0,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,1
30,346122,0,Protective-serv,1,5013,0,45,United-States,26-35,5013,1,0,0,train,1,False,False,False,False,True,1
26,202203,1,Adm-clerical,0,0,0,50,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
20,159297,1,Adm-clerical,0,0,0,15,United-States,18-25,0,0,0,0,train,1,False,True,False,False,False,1
19,310158,1,Transport-moving,1,0,0,30,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
33,193246,0,Adm-clerical,1,0,0,42,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,0
23,200089,0,Craft-repair,1,0,0,40,El-Salvador,18-25,0,0,0,0,train,1,False,False,False,False,True,1
29,38353,0,Craft-repair,1,0,0,45,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
42,76280,0,Exec-managerial,0,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
30,243665,0,Sales,1,0,0,50,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
63,68872,0,Transport-moving,0,0,0,20,United-States,56-65,0,0,0,0,train,1,False,True,False,False,False,4
34,103596,0,Handlers-cleaners,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
60,88055,0,Craft-repair,1,0,0,24,United-States,56-65,0,0,0,0,train,1,False,False,False,False,True,1
48,186203,0,Other-service,1,0,0,50,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
25,257910,1,Exec-managerial,1,0,0,50,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
27,200227,0,Adm-clerical,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,1
55,124975,2,Craft-repair,1,27828,0,55,United-States,46-55,27828,1,0,1,train,0,False,False,False,False,True,4
32,227669,1,Machine-op-inspct,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,1
22,117210,1,Adm-clerical,1,0,0,25,Greece,18-25,0,0,0,0,train,1,False,False,False,False,True,1
25,76144,1,Exec-managerial,1,0,0,50,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
18,98667,1,Other-service,0,0,0,16,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
24,155818,0,Adm-clerical,0,0,0,44,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
29,283760,1,Exec-managerial,0,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
73,281907,0,Prof-specialty,1,0,0,3,United-States,65+,0,0,0,0,train,1,False,False,False,False,True,4
39,186183,0,Craft-repair,1,0,0,40,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,4
33,202153,0,Craft-repair,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,3
57,365683,2,Machine-op-inspct,0,0,0,40,United-States,56-65,0,0,0,1,train,0,False,False,False,False,True,4
22,187538,2,Other-service,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
33,209432,2,Prof-specialty,0,0,0,20,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
33,126950,0,Transport-moving,1,0,0,60,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
42,110028,0,Craft-repair,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
43,104660,2,Prof-specialty,1,0,0,45,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,0
57,437281,0,Tech-support,1,0,0,38,United-States,56-65,0,0,0,1,train,1,False,False,False,False,True,1
42,259643,2,Prof-specialty,1,4650,0,40,United-States,36-45,4650,1,0,0,train,0,False,False,False,False,True,3
22,217961,1,Transport-moving,1,0,1719,30,United-States,18-25,-1719,0,1,0,train,1,False,False,False,False,True,1
21,134746,1,Prof-specialty,0,0,0,35,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
42,120539,0,Sales,1,0,0,50,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,0
39,25803,0,Sales,1,0,0,55,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,1
41,63596,0,Prof-specialty,0,0,0,32,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,1
20,325493,1,Handlers-cleaners,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,4
47,211239,0,Craft-repair,1,0,0,40,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,1
44,206686,2,Adm-clerical,0,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,1
29,427965,1,Adm-clerical,0,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,True,False,False,0
52,218550,2,Adm-clerical,0,14084,0,16,United-States,46-55,14084,1,0,1,train,0,False,False,False,False,True,1
71,163385,2,Sales,1,0,0,35,United-States,65+,0,0,0,1,train,0,False,False,False,False,True,1
52,124993,1,Craft-repair,1,0,0,55,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
36,107410,0,Sales,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
53,152373,2,Craft-repair,1,0,0,48,United-States,46-55,0,0,0,1,train,0,False,False,False,False,True,1
37,161226,0,Other-service,0,0,0,30,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,4
26,213799,1,Handlers-cleaners,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
34,204461,0,Prof-specialty,1,0,0,55,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,0
35,377798,1,Prof-specialty,1,0,0,50,United-States,26-35,0,0,0,1,train,0,False,False,False,False,True,0
20,116375,1,Sales,0,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
34,210164,0,Craft-repair,1,0,1740,40,United-States,26-35,-1740,0,1,0,train,1,False,False,False,False,True,1
56,258752,0,Exec-managerial,1,0,0,60,United-States,56-65,0,0,0,0,train,1,False,False,False,False,True,0
39,327435,0,Prof-specialty,0,0,0,36,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,0
24,301199,1,Tech-support,0,0,0,20,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
24,186221,2,Sales,0,0,0,35,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
23,203924,1,Prof-specialty,1,0,0,50,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
27,192236,1,Prof-specialty,1,0,0,45,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
25,152035,1,Adm-clerical,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
29,201454,1,Adm-clerical,0,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,1
42,156580,0,Machine-op-inspct,0,0,0,37,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,1
51,115851,0,Craft-repair,1,0,0,40,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
31,106753,0,Craft-repair,1,0,1740,40,United-States,26-35,-1740,0,1,0,train,1,False,False,False,False,True,1
59,359292,0,Machine-op-inspct,1,0,0,40,Mexico,56-65,0,0,0,0,train,1,False,False,False,False,True,2
29,83003,0,Other-service,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
18,78817,1,Adm-clerical,0,0,0,20,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
24,200967,0,Craft-repair,0,0,0,36,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
38,107164,2,Exec-managerial,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,1
36,189674,1,Priv-house-serv,0,0,0,28,United-States,36-45,0,0,0,0,train,0,False,False,True,False,False,4
34,90614,2,Exec-managerial,1,0,0,50,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
42,323790,0,Exec-managerial,1,0,1977,70,United-States,36-45,-1977,0,1,1,train,1,False,False,False,False,True,0
45,242552,2,Craft-repair,1,0,0,35,United-States,36-45,0,0,0,0,train,1,False,False,True,False,False,4
21,90935,1,Transport-moving,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
64,165667,0,Prof-specialty,1,7688,0,60,Canada,56-65,7688,1,0,1,train,1,False,False,False,False,True,3
32,162604,1,Machine-op-inspct,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,4
45,205424,1,Prof-specialty,1,0,0,40,United-States,36-45,0,0,0,1,train,0,False,False,False,False,True,0
53,97411,0,Machine-op-inspct,1,0,0,40,Laos,46-55,0,0,0,0,train,1,False,True,False,False,False,2
42,184857,0,Craft-repair,1,0,0,16,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
32,165226,2,Other-service,0,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
49,115784,0,Machine-op-inspct,1,0,0,40,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
62,368476,0,Farming-fishing,1,0,0,24,Mexico,56-65,0,0,0,0,train,1,False,False,False,False,True,2
28,53063,0,Exec-managerial,1,0,0,45,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
29,134566,0,Prof-specialty,1,0,0,50,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,3
32,153471,1,Farming-fishing,1,0,0,35,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
37,107164,1,Transport-moving,1,0,2559,50,United-States,36-45,-2559,0,1,1,train,0,False,False,False,False,True,4
38,180303,0,Exec-managerial,1,0,0,50,Japan,36-45,0,0,0,1,train,1,False,True,False,False,False,0
44,236321,2,Transport-moving,1,0,0,25,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
19,141868,1,Transport-moving,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
22,367655,1,Prof-specialty,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
24,203518,1,Prof-specialty,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
58,119558,0,Exec-managerial,1,0,0,50,United-States,56-65,0,0,0,1,train,1,False,False,False,False,True,4
56,108276,2,Other-service,0,0,0,40,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,0
37,385452,2,Craft-repair,0,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
43,162003,2,Machine-op-inspct,1,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,1
32,349028,0,Craft-repair,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
34,45114,1,Sales,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,0
44,112797,2,Other-service,0,0,0,50,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
28,183639,1,Handlers-cleaners,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
35,177121,2,Other-service,0,0,0,35,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
38,239755,0,Machine-op-inspct,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,4
26,150361,1,Tech-support,0,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,1
20,293091,1,Transport-moving,1,0,0,60,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
24,200089,0,Craft-repair,1,0,0,60,Mexico,18-25,0,0,0,1,train,1,False,False,False,False,True,4
40,91836,2,Craft-repair,1,0,0,45,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
23,324960,1,Craft-repair,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
79,84616,0,Exec-managerial,1,0,0,7,United-States,65+,0,0,0,0,train,1,False,False,False,False,True,4
44,252930,2,Adm-clerical,0,0,0,42,United-States,36-45,0,0,0,0,train,0,False,False,False,True,False,4
51,44000,0,Prof-specialty,0,99999,0,50,United-States,46-55,99999,1,0,1,train,1,False,False,False,False,True,3
30,154843,0,Machine-op-inspct,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
52,99307,0,Sales,1,3103,0,48,United-States,46-55,3103,1,0,1,train,1,False,False,False,False,True,1
41,182567,0,Exec-managerial,1,0,0,40,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,0
33,93206,0,Farming-fishing,1,0,0,40,Philippines,26-35,0,0,0,0,train,1,False,True,False,False,False,2
50,100109,2,Exec-managerial,1,0,0,45,United-States,46-55,0,0,0,1,train,0,False,False,False,False,True,0
51,114927,0,Tech-support,1,7298,0,40,United-States,46-55,7298,1,0,1,train,1,False,False,False,False,True,1
41,121287,1,Machine-op-inspct,1,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
35,189916,0,Sales,0,0,0,30,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,0
34,157747,0,Exec-managerial,1,7298,0,40,United-States,26-35,7298,1,0,1,train,1,False,False,False,False,True,1
28,39232,1,Prof-specialty,1,0,0,45,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
31,133861,2,Sales,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,1
22,505980,1,Handlers-cleaners,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,4
67,183374,2,Prof-specialty,0,2329,0,15,United-States,65+,2329,1,0,0,train,0,False,False,False,False,True,4
65,193216,0,Sales,1,9386,0,40,United-States,56-65,9386,1,0,1,train,1,False,False,False,False,True,4
39,140752,0,Sales,1,0,0,50,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,4
23,549349,1,Tech-support,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
29,179008,0,Sales,1,0,0,50,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,1
57,190554,2,Exec-managerial,1,0,0,60,United-States,56-65,0,0,0,1,train,1,False,False,False,False,True,4
47,80924,2,Other-service,0,0,0,35,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,1
51,319054,0,Transport-moving,1,0,0,60,United-States,46-55,0,0,0,0,train,1,False,False,True,False,False,4
34,297094,0,Handlers-cleaners,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,True,False,False,4
52,170562,0,Exec-managerial,1,0,0,60,United-States,46-55,0,0,0,1,train,1,False,False,False,False,True,4
29,240738,0,Prof-specialty,1,0,0,40,United-States,26-35,0,0,0,1,train,1,False,False,False,False,True,4
29,297544,0,Craft-repair,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,4
25,169905,0,Farming-fishing,1,0,0,40,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,1
21,149637,1,Other-service,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,1
38,182526,2,Prof-specialty,0,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,0
55,158315,0,Sales,1,0,0,50,United-States,46-55,0,0,0,1,train,1,False,False,False,False,True,4
61,227232,2,Sales,0,0,0,30,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,0
34,96483,1,Adm-clerical,0,8614,0,60,United-States,26-35,8614,1,0,1,train,0,False,True,False,False,False,1
41,286970,0,Adm-clerical,1,0,0,40,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
27,223529,1,Adm-clerical,1,0,0,43,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,1
78,316261,1,Exec-managerial,1,99999,0,20,United-States,65+,99999,1,0,1,train,0,False,False,False,False,True,0
40,170214,0,Transport-moving,1,0,0,40,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,4
26,224361,0,Transport-moving,1,0,0,75,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,5
43,124919,0,Other-service,1,0,0,60,Japan,36-45,0,0,0,0,train,1,False,True,False,False,False,4
55,103654,2,Prof-specialty,0,0,0,20,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,4
25,306352,0,Tech-support,1,0,0,40,Mexico,18-25,0,0,0,0,train,1,False,False,False,False,True,1
26,227858,1,Other-service,0,0,0,48,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,1
43,150533,0,Sales,1,0,0,68,United-States,36-45,0,0,0,1,train,1,False,False,False,False,True,4
25,144478,1,Other-service,1,0,0,40,Poland,18-25,0,0,0,0,train,1,False,False,False,False,True,1
22,254547,1,Adm-clerical,0,0,0,30,Jamaica,18-25,0,0,0,0,train,1,False,False,True,False,False,1
52,313243,0,Craft-repair,1,0,0,55,United-States,46-55,0,0,0,1,train,1,False,False,False,False,True,4
61,149981,0,Adm-clerical,0,2414,0,5,United-States,56-65,2414,1,0,0,train,1,False,False,False,False,True,4
42,125461,1,Sales,1,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,0
21,306967,1,Adm-clerical,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,1
44,192976,0,Transport-moving,1,0,0,40,United-States,36-45,0,0,0,0,train,1,True,False,False,False,False,4
65,192133,0,Craft-repair,1,2290,0,40,Greece,56-65,2290,1,0,0,train,1,False,False,False,False,True,4
56,131608,2,Prof-specialty,1,0,0,10,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,4
33,339388,2,Other-service,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,1
22,203240,1,Adm-clerical,0,0,0,40,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
43,83827,2,Machine-op-inspct,0,0,0,24,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
45,160440,2,Exec-managerial,1,0,0,42,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
42,108502,2,Sales,0,0,0,42,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,4
37,410913,2,Farming-fishing,1,0,0,40,Mexico,36-45,0,0,0,0,train,0,False,False,False,True,False,4
56,193818,2,Craft-repair,1,0,0,40,United-States,56-65,0,0,0,0,train,0,False,False,False,False,True,4
35,163582,2,Prof-specialty,0,0,0,16,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,4
40,103789,2,Adm-clerical,0,0,0,32,United-States,36-45,0,0,0,0,train,0,False,False,True,False,False,1
31,34572,0,Sales,1,0,0,55,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
26,43408,0,Prof-specialty,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
26,105787,1,Prof-specialty,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
42,90693,0,Exec-managerial,1,0,0,70,United-States,36-45,0,0,0,0,train,1,False,False,False,False,True,0
45,285575,0,Exec-managerial,1,0,0,40,China,36-45,0,0,0,0,train,1,False,True,False,False,False,4
47,56482,0,Prof-specialty,1,7688,0,50,United-States,46-55,7688,1,0,1,train,1,False,False,True,False,False,1
22,496025,0,Machine-op-inspct,1,0,0,40,Mexico,18-25,0,0,0,0,train,1,False,False,False,False,True,1
33,382764,1,Exec-managerial,1,0,0,40,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
37,259284,1,Transport-moving,1,0,0,50,United-States,36-45,0,0,0,0,train,0,False,False,True,False,False,4
48,185385,0,Farming-fishing,1,0,0,98,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,4
57,286836,0,Craft-repair,1,0,0,8,United-States,56-65,0,0,0,0,train,1,False,False,False,False,True,4
47,139145,2,Adm-clerical,0,0,0,60,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,1
58,44246,0,Transport-moving,1,0,0,40,United-States,56-65,0,0,0,0,train,1,False,False,False,False,True,4
55,169611,2,Adm-clerical,0,0,0,40,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,4
52,133403,0,Craft-repair,1,0,0,55,United-States,46-55,0,0,0,0,train,1,False,False,False,False,True,1
29,187327,1,Prof-specialty,1,0,0,40,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
42,180032,1,Prof-specialty,0,0,0,40,United-States,36-45,0,0,0,0,train,0,False,False,False,False,True,3
23,46561,2,Craft-repair,1,0,0,60,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,4
